ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2024,02,ANCASH,17,RECUAY,01,RECUAY,18278,02,02,1,2,021744003,4.983187,1,,1,1,8,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18278,02,02,1,2,021744003,4.983187,1,,1,1,5,1,PAPA BLANCA,2612,1,0,500,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18279,01,01,1,2,021743002,4.344706,1,,1,1,5,1,PAPA HUAYRO,2614,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18279,01,01,1,2,021743002,4.344706,1,,1,1,6,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18279,01,01,1,2,021743002,4.344706,1,,1,1,5,2,PAPA AMARILLA,2611,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,02,02,1,2,021744002,20.17115,1,,1,1,5,1,PAPA BLANCA,2612,1,2000,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,04,04,1,2,021744002,17.30577,1,,1,1,1,1,OCA,2608,1,600,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,04,04,1,2,021744002,17.30577,1,,1,1,1,2,OLLUCO,2609,1,600,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,08,08,1,2,021744002,20.07727,1,,1,1,2,1,PAPA BLANCA,2612,1,1500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,08,08,1,2,021744002,20.07727,1,,1,1,3,1,PAPA HUAYRO,2614,1,1000,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18280,08,08,1,2,021744002,20.07727,1,,1,1,2,2,HABA,2942,1,500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18282,01,01,1,2,021742003,17.90942,1,,1,1,2,1,PAPA BLANCA,2612,1,0,500,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,02,02,1,2,021731002,79.3476,1,,1,1,1,1,OCA,2608,1,200,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,02,02,1,2,021731002,79.3476,1,,1,1,1,2,MASHUA,2606,1,200,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,03,03,1,2,021731002,14.18579,1,,1,1,4,1,PAPA BLANCA,2612,1,500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,2,1,PAPA BLANCA,2612,1,250,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,3,1,PAPA BLANCA,2612,1,500,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,14,1,PAPA BLANCA,2612,1,300,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,7,1,PAPA BLANCA,2612,1,250,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,4,1,CEBADA GRANO,2104,1,3000,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18283,04,04,1,2,021731002,40.485,1,,1,1,7,2,HABA,2942,1,200,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18287,01,01,1,2,021731003,6.91313,1,,1,1,3,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,1,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18287,03,03,1,2,021731003,62.75954,1,,1,1,6,1,PAPA NATIVA,2615,1,0,150,0,0,1,1,1,0,0, 
2024,02,ANCASH,17,RECUAY,01,RECUAY,18287,03,03,1,2,021731003,62.75954,1,,1,1,9,1,PAPA NATIVA,2615,1,0,100,0,0,1,1,0,0,0, 
2024,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,18296,01,01,1,2,021634002,3.61791,1,,1,1,3,1,PAPA BLANCA,2612,1,1000,000,0,0,0,1,0,1,0, 
2024,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,18308,03,03,1,2,021631003,16.72323,1,,1,1,1,1,TARHUI,2947,1,555,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,16,POMABAMBA,01,POMABAMBA,18311,04,04,1,2,021631004,35.39584,1,,1,1,2,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,11,TAUCA,18315,01,01,1,2,021532003,81.78159,1,,1,1,2,1,PAPA BLANCA,2612,1,0,080,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,09,PAMPAS,18325,02,02,1,2,021531004,4.013439,1,,1,1,1,1,PALTO,1162,2,0,063,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,08,PALLASCA,18332,06,06,1,2,021531004,3.60335,1,,1,1,1,1,TUNA FRUTA,1186,2,0,001,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,08,PALLASCA,18332,07,07,1,2,021531004,8.287953,1,,1,1,3,1,NUÑA,2945,1,0,200,0,0,0,0,0,1,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18350,01,01,1,2,021532002,147.1272,1,,1,1,1,1,PACAE,1159,2,0,025,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18350,01,01,1,2,021532002,147.1272,1,,1,1,1,2,CHIRIMOYO,1121,2,0,020,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18350,02,02,1,2,021532002,68.45612,1,,1,1,1,1,PACAE,1159,2,0,118,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18350,03,03,1,2,021532002,467.5681,1,,1,1,2,1,PACAE,1159,2,0,038,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18350,03,03,1,2,021532002,467.5681,1,,1,1,1,1,PACAE,1159,2,0,080,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18353,03,03,1,2,021571004,29.99071,1,,1,1,5,1,PACAE,1159,2,0,015,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18353,03,03,1,2,021571004,29.99071,1,,1,1,2,1,GUAYABO,1134,2,0,010,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,03,CONCHUCOS,18356,01,01,1,2,021573002,1.600218,1,,1,0,1,1,PACAE,1159,2,0,050,0,0,1,0,0,0,0, 
2024,02,ANCASH,15,PALLASCA,02,BOLOGNESI,18362,03,03,1,2,021531003,.0630685,1,,1,1,2,1,ARVEJA,2901,1,0,125,0,0,0,1,0,0,0, 
2024,02,ANCASH,14,OCROS,10,SANTIAGO DE CHILCAS,18369,03,03,1,2,021433004,.1723562,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,14,OCROS,09,SAN PEDRO,18373,04,04,1,1,021411004,30.79815,1,,1,1,2,1,MARACUYA,2205,1,1600,000,0,0,1,0,0,1,0, 
2024,02,ANCASH,14,OCROS,06,CONGAS,18387,01,01,1,2,021442004,9.602747,1,,1,1,3,1,PAPA BLANCA,2612,1,0,200,0,0,1,1,0,0,0, 
2024,02,ANCASH,14,OCROS,06,CONGAS,18392,04,04,1,2,021431004,2.542744,1,,1,1,2,1,OCA,2608,1,0,050,0,0,0,1,0,0,0, 
2024,02,ANCASH,14,OCROS,06,CONGAS,18392,04,04,1,2,021431004,2.542744,1,,1,1,2,2,OLLUCO,2609,1,0,050,0,0,0,1,0,0,0, 
2024,02,ANCASH,14,OCROS,05,COCHAS,18398,08,08,1,1,021411003,26.8048,1,,1,0,2,1,FRIJOL CANARIO,2910,1,1,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,14,OCROS,05,COCHAS,18398,08,08,1,1,021411003,26.8048,1,,1,0,1,1,FRIJOL CANARIO,2910,1,0,350,0,0,1,0,0,0,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18411,01,01,1,2,021333003,6.670773,1,,1,1,3,1,MAIZ AMILACEO,2108,1,300,000,1,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18411,01,01,1,2,021333003,6.670773,1,,1,1,4,1,MAIZ AMILACEO,2108,1,200,000,0,0,1,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18411,02,02,1,2,021333003,9.671189,1,,1,1,4,1,MAIZ AMILACEO,2108,1,500,000,0,0,1,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18413,01,01,1,2,021333004,1.200876,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,500,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18413,01,01,1,2,021333004,1.200876,1,,1,1,3,1,ARVEJA,2901,1,0,500,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18413,01,01,1,2,021333004,1.200876,1,,1,1,6,1,TRIGO,2113,1,1,000,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,18413,01,01,1,2,021333004,1.200876,1,,1,1,1,1,TRIGO,2113,1,0,944,0,0,1,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,04,FIDEL OLIVAS ESCUDERO,18428,03,03,1,2,021332004,55.79178,1,,1,1,1,1,PAPA BLANCA,2612,1,0,240,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,04,FIDEL OLIVAS ESCUDERO,18430,02,02,1,2,021342002,362.0338,1,,1,1,5,1,TRIGO,2113,1,1000,000,0,0,0,1,0,0,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,18434,05,05,1,2,021331003,47.9575,1,,1,0,5,1,MAIZ AMILACEO,2108,1,0,300,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,18435,05,05,1,2,021331004,17.03304,1,,1,1,1,1,PAPA NATIVA,2615,1,0,060,0,0,1,0,0,0,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18437,03,03,1,2,021331002,5.397465,1,,1,1,4,1,MAIZ AMILACEO,2108,1,1600,000,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18438,01,01,1,2,021344002,3.102248,1,,1,1,2,1,TARHUI,2947,1,1,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18439,01,01,1,2,021332003,312.0597,1,,1,1,3,1,ARVEJA,2901,1,500,000,0,0,0,0,1,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18439,01,01,1,2,021332003,312.0597,1,,1,1,2,1,CEBADA GRANO,2104,1,1000,000,0,0,0,0,1,1,1, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18441,03,03,1,2,021331002,36.55056,1,,1,1,1,1,PAPA BLANCA,2612,1,0,070,0,0,0,0,0,1,0, 
2024,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,18441,03,03,1,2,021331002,36.55056,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,080,0,0,1,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,18450,04,04,1,2,021241002,11.54077,1,,1,1,5,1,TARHUI,2947,1,250,000,0,0,0,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,18454,01,01,1,1,021224002,56.72631,1,,1,0,2,1,MELOCOTONERO,1152,2,0,750,0,0,1,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,05,MATO,18464,01,01,1,2,021221003,24.41874,1,,1,1,1,1,MAIZ MORADO,2110,1,0,666,0,0,1,0,0,0,0, 
2024,02,ANCASH,12,HUAYLAS,03,HUATA,18472,03,03,1,2,021231002,326.4086,1,,1,1,7,1,PAPA BLANCA,2612,1,0,100,0,0,0,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,01,CARAZ,18480,01,01,1,2,021231004,34.12298,1,,1,1,2,1,ARVEJA,2901,1,0,250,0,0,1,1,0,0,0, 
2024,02,ANCASH,12,HUAYLAS,01,CARAZ,18480,05,05,1,2,021231004,41.86852,1,,1,1,2,1,TRIGO,2113,1,0,250,0,0,0,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,01,CARAZ,18480,05,05,1,2,021231004,41.86852,1,,1,1,1,1,ZAPALLO,2345,1,0,150,0,0,1,0,0,0,0, 
2024,02,ANCASH,12,HUAYLAS,01,CARAZ,18480,06,06,1,2,021231004,40.8886,1,,1,1,3,1,TRIGO,2113,1,0,500,0,0,0,0,0,1,0, 
2024,02,ANCASH,12,HUAYLAS,01,CARAZ,18480,07,07,1,2,021231004,44.76781,1,,1,1,1,1,CEBADA GRANO,2104,1,0,079,0,0,1,0,0,1,0, 
2024,02,ANCASH,11,HUARMEY,04,HUAYAN,18497,02,02,1,2,021131004,1.698231,1,,1,1,2,1,MAIZ CHOCLO,2109,1,0,125,0,0,1,0,0,0,0, 
2024,02,ANCASH,11,HUARMEY,04,HUAYAN,18497,02,02,1,2,021131004,1.698231,1,,1,1,4,1,MAIZ CHOCLO,2109,1,1,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,11,HUARMEY,02,COCHAPETI,18504,07,07,1,2,021132002,.6100429,1,,1,1,5,1,TRIGO,2113,1,1,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,11,HUARMEY,02,COCHAPETI,18505,06,06,1,2,021141003,.1794217,1,,1,1,4,1,ARVEJA,2901,1,0,060,0,0,1,0,0,0,0, 
2024,02,ANCASH,11,HUARMEY,02,COCHAPETI,18505,06,06,1,2,021141003,.1794217,1,,1,1,4,2,HABA,2942,1,0,065,0,0,1,0,0,0,0, 
2024,02,ANCASH,11,HUARMEY,02,COCHAPETI,18505,08,08,1,2,021141003,2.241312,1,,1,1,2,1,TRIGO,2113,1,0,030,0,0,0,1,0,0,0, 
2024,02,ANCASH,10,HUARI,15,SAN PEDRO DE CHANA,18515,03,03,1,2,021041004,.6795388,1,,1,1,5,1,PAPA BLANCA,2612,1,3000,000,0,0,1,1,1,1,0, 
2024,02,ANCASH,10,HUARI,15,SAN PEDRO DE CHANA,18516,01,01,1,2,021043003,4.0495,1,,1,1,1,1,PAPA BLANCA,2612,1,850,000,0,0,1,1,0,1,0, 
2024,02,ANCASH,10,HUARI,15,SAN PEDRO DE CHANA,18517,01,01,1,2,021053004,6.360003,1,,1,1,2,1,OCA,2608,1,0,050,0,0,0,1,1,1,0, 
2024,02,ANCASH,10,HUARI,15,SAN PEDRO DE CHANA,18517,02,02,1,2,021053004,14.44917,1,,1,1,2,1,PAPA BLANCA,2612,1,0,100,0,0,1,1,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18518,01,01,1,2,021041002,166.9355,1,,1,1,7,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18522,02,02,1,2,021051002,4.265733,1,,1,1,9,1,CEBADA GRANO,2104,1,1500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18522,02,02,1,2,021051002,4.265733,1,,1,1,8,1,PAPA BLANCA,2612,1,1000,800,0,0,1,1,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,05,05,1,2,021042002,221.9451,1,,1,1,3,1,PAPA BLANCA,2612,1,0,120,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,05,05,1,2,021042002,221.9451,1,,1,1,3,2,OLLUCO,2609,1,0,080,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,06,06,1,2,021042002,97.19498,1,,1,1,1,1,PAPA BLANCA,2612,1,0,040,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,06,06,1,2,021042002,97.19498,1,,1,1,4,1,PAPA BLANCA,2612,1,0,100,0,0,0,1,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,07,07,1,2,021042002,64.35612,1,,1,1,5,1,PAPA BLANCA,2612,1,0,050,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18523,07,07,1,2,021042002,64.35612,1,,1,1,3,1,PAPA BLANCA,2612,1,0,150,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18525,01,01,1,2,021051004,7.12967,1,,1,1,1,1,CEBADA GRANO,2104,1,0,016,0,0,0,1,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18525,01,01,1,2,021051004,7.12967,1,,1,1,4,1,CEBADA GRANO,2104,1,0,100,0,0,0,1,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18525,01,01,1,2,021051004,7.12967,1,,1,1,2,1,PAPA BLANCA,2612,1,0,300,0,0,0,1,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18525,01,01,1,2,021051004,7.12967,1,,1,1,1,2,COL,2319,1,0,010,0,0,0,1,0,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18525,01,01,1,2,021051004,7.12967,1,,1,1,1,3,CEBOLLA,2315,1,0,010,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,01,01,1,2,021053003,26.03227,1,,1,1,2,1,PAPA HUAYRO,2614,1,0,200,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,01,01,1,2,021053003,26.03227,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,01,01,1,2,021053003,26.03227,1,,1,1,2,2,OCA,2608,1,0,060,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,01,01,1,2,021053003,26.03227,1,,1,1,2,3,OLLUCO,2609,1,0,040,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,02,02,1,2,021053003,3.033601,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,02,02,1,2,021053003,3.033601,1,,1,1,4,1,HABA,2942,1,0,050,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,02,02,1,2,021053003,3.033601,1,,1,1,2,1,PAPA HUAYRO,2614,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,02,02,1,2,021053003,3.033601,1,,1,1,2,2,OCA,2608,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,02,02,1,2,021053003,3.033601,1,,1,1,2,3,OLLUCO,2609,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,03,03,1,2,021053003,4.183805,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,03,03,1,2,021053003,4.183805,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,03,03,1,2,021053003,4.183805,1,,1,1,1,1,PAPA HUAYRO,2614,1,0,090,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,14,SAN MARCOS,18527,03,03,1,2,021053003,4.183805,1,,1,1,2,2,OLLUCO,2609,1,0,100,0,0,0,0,1,0,0, 
2024,02,ANCASH,10,HUARI,09,MASIN,18539,01,01,1,2,021031004,26.94601,1,,1,0,4,1,MAIZ AMILACEO,2108,1,0,125,0,0,1,0,0,1,0, 
2024,02,ANCASH,10,HUARI,08,HUANTAR,18542,02,02,1,2,021031002,177.9555,1,,1,1,3,1,TRIGO,2113,1,1200,000,0,0,0,0,1,1,0, 
2024,02,ANCASH,10,HUARI,08,HUANTAR,18544,01,01,1,2,021031004,8.285137,1,,1,1,3,1,MAIZ CHOCLO,2109,1,500,000,0,0,0,0,1,1,0, 
2024,02,ANCASH,10,HUARI,08,HUANTAR,18544,11,11,1,2,021031004,51.10303,1,,1,1,5,1,PAPA BLANCA,2612,1,1000,000,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,06,HUACCHIS,18549,01,01,1,2,021042004,4.316215,1,,1,1,2,1,PAPA BLANCA,2612,1,1500,000,0,0,1,0,0,1,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18552,02,02,1,2,021031003,89.39531,1,,1,1,2,1,PAPA BLANCA,2612,1,0,090,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18552,07,07,1,2,021031003,.0196568,1,,1,1,1,1,PAPA BLANCA,2612,1,0,140,0,0,0,1,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18556,06,06,1,2,021041004,16.70573,1,,1,1,2,1,PAPA NATIVA,2615,1,200,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18556,06,06,1,2,021041004,16.70573,1,,1,1,8,1,PAPA NATIVA,2615,1,1000,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18558,02,02,1,2,021041004,32.6375,1,,1,1,7,1,PAPA HUAYRO,2614,1,500,000,0,0,1,1,1,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18558,02,02,1,2,021041004,32.6375,1,,1,1,6,1,PAPA BLANCA,2612,1,500,000,0,0,1,1,1,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18558,03,03,1,2,021041004,60.00849,1,,1,1,1,1,PAPA BLANCA,2612,1,1000,000,0,0,1,1,1,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18558,03,03,1,2,021041004,60.00849,1,,1,1,2,1,PAPA BLANCA,2612,1,400,000,0,0,1,1,1,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18559,02,02,1,2,021031002,7.830276,1,,1,1,2,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18560,05,05,1,2,021042004,67.41052,1,,1,1,5,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,18560,06,06,1,2,021042004,113.0665,1,,1,1,2,1,PAPA NATIVA,2615,1,0,200,0,0,1,0,0,0,0, 
2024,02,ANCASH,10,HUARI,01,HUARI,18576,07,07,1,2,021031004,3.851866,1,,1,1,4,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,06,YANAC,18579,01,01,1,2,020931004,61.03284,1,,1,1,2,1,ARVEJA,2901,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,06,YANAC,18579,02,02,1,2,020931004,28.13111,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,300,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,06,YANAC,18579,02,02,1,2,020931004,28.13111,1,,1,1,3,2,HABA,2942,1,0,100,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,04,CUSCA,18587,02,02,1,2,020941004,38.11594,1,,1,1,1,1,PAPA BLANCA,2612,1,976,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,04,CUSCA,18587,04,04,1,2,020941004,17.96487,1,,1,1,1,1,PAPA BLANCA,2612,1,6000,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,04,CUSCA,18587,07,07,1,2,020941004,74.40904,1,,1,1,1,1,PAPA BLANCA,2612,1,2500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,04,CUSCA,18595,02,02,1,2,020941004,44.81525,1,,1,1,1,1,PAPA BLANCA,2612,1,1000,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,04,CUSCA,18595,02,02,1,2,020941004,44.81525,1,,1,1,1,2,CEBADA GRANO,2104,1,1500,000,0,0,1,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,03,BAMBAS,18597,06,06,1,2,020931003,.2942394,1,,1,0,1,1,CAPULI,1113,2,10,000,0,0,1,0,0,1,0, 
2024,02,ANCASH,09,CORONGO,02,ACO,18600,05,05,1,2,020931004,29.92767,1,,1,0,2,1,ARVEJA,2901,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,02,ACO,18600,05,05,1,2,020931004,29.92767,1,,1,0,2,2,HABA,2942,1,0,250,0,0,1,0,0,0,0, 
2024,02,ANCASH,09,CORONGO,02,ACO,18600,07,07,1,2,020931004,5.092721,1,,1,1,4,1,PAPA BLANCA,2612,1,0,150,0,0,0,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,02,ACO,18600,07,07,1,2,020931004,5.092721,1,,1,1,4,2,OCA,2608,1,0,100,0,0,0,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,01,CORONGO,18604,01,01,1,2,020933002,.997382,1,,1,1,3,1,HABA,2942,1,0,300,0,0,0,1,0,0,0, 
2024,02,ANCASH,09,CORONGO,01,CORONGO,18607,02,02,1,2,020922004,1.126468,1,,1,1,2,1,ARVEJA,2901,1,0,200,0,1,1,1,0,0,0, 
2024,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,18619,01,01,1,1,020811003,97.56085,1,,1,1,1,1,FRIJOL CAUPI,2911,1,5,000,0,0,0,0,0,1,0, 
2024,02,ANCASH,08,CASMA,01,CASMA,18624,03,03,1,1,020811004,5.845419,1,,1,0,1,1,MANGO,1147,2,0,500,0,0,0,0,0,1,0, 
2024,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,18647,05,05,1,2,020733004,7.161523,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,1,0,0,0, 
