ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,06,06,1,2,020331004,29.18415,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,4,000,ARROBA,01,11.5,0,000,, ,,,0,750,3,250, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,06,06,1,2,020331004,29.18415,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,06,06,1,2,020331004,29.18415,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,08,08,1,2,020331004,6.555151,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,3,000,ARROBA,01,11.5,0,000,, ,,,1,650,1,350, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,08,08,1,2,020331004,6.555151,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,117,000,KILOGRAMO,12,1,0,000,, ,,,117,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,08,08,1,2,020331004,6.555151,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,78,000,KILOGRAMO,12,1,0,000,, ,,,78,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,08,08,1,2,020331004,6.555151,1,,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,08,08,1,2,020331004,6.555151,1,,1,1,5,TRIGO,2113,TRIGO MOTE,4137,4,500,ARROBA,01,11.5,0,000,, ,,,4,500,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,09,09,1,2,020331004,15.91085,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,09,09,1,2,020331004,15.91085,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,09,09,1,2,020331004,15.91085,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,18777,10,10,1,2,020331004,12.82824,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18781,03,03,1,2,020333003,.0841289,1,,1,0,1,TRIGO,2113,HARINA DE TRIGO,4118,215,000,KILOGRAMO,12,1,0,000,, ,,,65,000,150,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18781,03,03,1,2,020333003,.0841289,1,,1,0,2,TRIGO,2113,TRIGO MOTE,4137,180,000,KILOGRAMO,12,1,0,000,, ,,,180,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18781,03,03,1,2,020333003,.0841289,1,,1,0,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,142,000,KILOGRAMO,12,1,0,000,, ,,,142,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18781,03,03,1,2,020333003,.0841289,1,,1,0,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,94,000,KILOGRAMO,12,1,0,000,, ,,,94,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,01,01,1,2,020331003,21.18718,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,225,000,KILOGRAMO,12,1,0,000,, ,,,150,000,75,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,01,01,1,2,020331003,21.18718,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,180,000,KILOGRAMO,12,1,0,000,, ,,,180,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,01,01,1,2,020331003,21.18718,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,175,000,KILOGRAMO,12,1,0,000,, ,,,175,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,02,02,1,2,020331003,31.73425,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,75,000,KILOGRAMO,12,1,0,000,, ,,,75,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,02,02,1,2,020331003,31.73425,1,,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,150,000,KILOGRAMO,12,1,0,000,, ,,,150,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,02,02,1,2,020331003,31.73425,1,,1,1,3,TRIGO,2113,TRIGO MOTE,4137,126,000,KILOGRAMO,12,1,0,000,, ,,,126,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,03,03,1,2,020331003,22.23259,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,150,000,KILOGRAMO,12,1,0,000,, ,,,150,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,03,03,1,2,020331003,22.23259,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,120,000,KILOGRAMO,12,1,0,000,, ,,,120,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,03,03,1,2,020331003,22.23259,1,,1,1,3,TRIGO,2113,MORON,4124,100,000,KILOGRAMO,12,1,0,000,, ,,,100,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,05,05,1,2,020331003,160.9781,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,195,000,KILOGRAMO,12,1,0,000,, ,,,195,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,05,05,1,2,020331003,160.9781,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,175,000,KILOGRAMO,12,1,0,000,, ,,,175,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18782,05,05,1,2,020331003,160.9781,1,,1,1,3,TRIGO,2113,MORON,4124,125,000,KILOGRAMO,12,1,0,000,, ,,,125,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,01,01,1,2,020332004,27.24419,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,01,01,1,2,020332004,27.24419,1,,1,1,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,02,02,1,2,020332004,38.29914,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,02,02,1,2,020332004,38.29914,1,,1,1,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,6,000,ARROBA,01,11.5,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,02,02,1,2,020332004,38.29914,1,,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,3,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,5,000,ARROBA,01,11.5,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,5,TRIGO,2113,TRIGO MOTE,4137,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,03,03,1,2,020332004,55.00179,1,,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,5,000,ARROBA,01,11.5,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,3,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,4,000,ARROBA,01,11.5,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,5,TRIGO,2113,TRIGO MOTE,4137,8,000,ARROBA,01,11.5,0,000,, ,,,8,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,6,TRIGO,2113,MORON,4124,6,500,ARROBA,01,11.5,0,000,, ,,,6,500,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18784,04,04,1,2,020332004,27.1789,1,,1,1,7,TRIGO,2113,TRIGO RESBALADO,4138,8,000,ARROBA,01,11.5,0,000,, ,,,8,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18785,03,03,1,2,020331003,5.519418,1,,1,1,1,TRIGO,2113,TRIGO RESBALADO,4138,16,000,KILOGRAMO,12,1,0,000,, ,,,16,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18785,04,04,1,2,020331003,32.55175,1,,1,0,1,TRIGO,2113,TRIGO RESBALADO,4138,33,000,KILOGRAMO,12,1,0,000,, ,,,33,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,02,ACZO,18785,05,05,1,2,020331003,10.49496,1,,1,1,1,TRIGO,2113,TRIGO RESBALADO,4138,33,000,KILOGRAMO,12,1,0,000,, ,,,33,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18787,05,05,1,2,020331004,5.504247,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18787,05,05,1,2,020331004,5.504247,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,14,000,KILOGRAMO,12,1,0,000,, ,,,14,000,0,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18787,05,05,1,2,020331004,5.504247,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,71,000,KILOGRAMO,12,1,48,000,4,00,192,4,12,000,11,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18787,06,06,1,2,020331004,83.61819,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,38,000,KILOGRAMO,12,1,0,000,, ,,,32,000,6,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18788,02,02,1,2,020331004,49.98496,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,118,000,KILOGRAMO,12,1,60,000,4,50,270,4.5,40,000,18,000, 
2024,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,18788,02,02,1,2,020331004,49.98496,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,12,000,KILOGRAMO,12,1,0,000,, ,,,9,000,3,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,01,01,1,2,020231004,1.224321,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,65,000,KILOGRAMO,12,1,0,000,, ,,,26,000,39,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,01,01,1,2,020231004,1.224321,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,50,000,KILOGRAMO,12,1,0,000,, ,,,25,000,25,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,01,01,1,2,020231004,1.224321,1,,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,2,000,ARROBA,01,11.5,0,000,, ,,,1,000,1,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,01,01,1,2,020231004,1.224321,1,,1,1,4,CEBADA GRANO,2104,HARINA DE CEBADA,4113,45,000,KILOGRAMO,12,1,0,000,, ,,,30,000,15,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,01,01,1,2,020231004,1.224321,1,,1,1,5,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,24,000,KILOGRAMO,12,1,0,000,, ,,,12,000,12,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,02,02,1,2,020231004,21.67178,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,250,000,KILOGRAMO,12,1,0,000,, ,,,150,000,100,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,02,02,1,2,020231004,21.67178,1,,1,1,2,TRIGO,2113,MORON,4124,150,000,KILOGRAMO,12,1,0,000,, ,,,75,000,75,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,02,02,1,2,020231004,21.67178,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,200,000,KILOGRAMO,12,1,0,000,, ,,,120,000,80,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18791,02,02,1,2,020231004,21.67178,1,,1,1,4,TRIGO,2113,TRIGO MOTE,4137,200,000,KILOGRAMO,12,1,0,000,, ,,,160,000,40,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,02,02,1,2,020231004,4.15611,1,,1,1,1,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,90,000,KILOGRAMO,12,1,0,000,, ,,,90,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,02,02,1,2,020231004,4.15611,1,,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,75,000,KILOGRAMO,12,1,0,000,, ,,,75,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,02,02,1,2,020231004,4.15611,1,,1,1,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,157,500,KILOGRAMO,12,1,0,000,, ,,,157,500,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,02,02,1,2,020231004,4.15611,1,,1,1,4,TRIGO,2113,TRIGO RESBALADO,4138,63,000,KILOGRAMO,12,1,0,000,, ,,,63,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,03,03,1,2,020231004,2.620869,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,76,000,KILOGRAMO,12,1,0,000,, ,,,76,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,03,03,1,2,020231004,2.620869,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,51,000,KILOGRAMO,12,1,0,000,, ,,,51,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,03,03,1,2,020231004,2.620869,1,,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,75,000,KILOGRAMO,12,1,0,000,, ,,,75,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,03,03,1,2,020231004,2.620869,1,,1,1,4,TRIGO,2113,TRIGO MOTE,4137,60,000,KILOGRAMO,12,1,0,000,, ,,,60,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,75,000,KILOGRAMO,12,1,0,000,, ,,,75,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,51,000,KILOGRAMO,12,1,0,000,, ,,,51,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,4,TRIGO,2113,TRIGO MOTE,4137,120,000,KILOGRAMO,12,1,0,000,, ,,,120,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,150,000,KILOGRAMO,12,1,0,000,, ,,,150,000,0,000, 
2024,02,ANCASH,02,AIJA,05,SUCCHA,18792,04,04,1,2,020231004,.8925799,1,,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,125,000,KILOGRAMO,12,1,0,000,, ,,,125,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18793,02,02,1,2,020232004,.8899677,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,70,000,KILOGRAMO,12,1,0,000,, ,,,65,000,5,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18793,02,02,1,2,020232004,.8899677,1,,1,1,2,PAPA BLANCA,2612,TOCOSH,4136,0,500,SACO,19,50,0,000,, ,,,0,250,0,250, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18793,03,03,1,2,020232004,2.25491,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,12,000,KILOGRAMO,12,1,0,000,, ,,,10,000,2,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,02,02,1,2,020242004,14.32839,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,17,500,KILOGRAMO,12,1,0,000,, ,,,17,500,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,03,03,1,2,020242004,14.93763,1,,1,1,1,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,03,03,1,2,020242004,14.93763,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,105,000,KILOGRAMO,12,1,0,000,, ,,,105,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,03,03,1,2,020242004,14.93763,1,,1,1,3,CEBADA GRANO,2104,MORON,4124,62,500,KILOGRAMO,12,1,0,000,, ,,,62,500,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,04,04,1,2,020242004,3.291773,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,65,000,KILOGRAMO,12,1,0,000,, ,,,65,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,04,04,1,2,020242004,3.291773,1,,1,1,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,44,000,KILOGRAMO,12,1,0,000,, ,,,44,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,05,05,1,2,020242004,6.443501,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,60,000,KILOGRAMO,12,1,0,000,, ,,,60,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,05,05,1,2,020242004,6.443501,1,,1,1,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,33,000,KILOGRAMO,12,1,0,000,, ,,,33,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,06,06,1,2,020242004,.8479917,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,35,000,KILOGRAMO,12,1,0,000,, ,,,35,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,06,06,1,2,020242004,.8479917,1,,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,35,000,KILOGRAMO,12,1,0,000,, ,,,35,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,07,07,1,2,020242004,1.951183,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,135,000,KILOGRAMO,12,1,0,000,, ,,,135,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,07,07,1,2,020242004,1.951183,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,88,000,KILOGRAMO,12,1,53,000,6,00,318,6,35,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18794,07,07,1,2,020242004,1.951183,1,,1,1,3,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,75,000,KILOGRAMO,12,1,45,000,6,00,270,6,30,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18795,01,01,1,2,020244003,4.498347,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,2,000,ARROBA,01,11.5,0,000,, ,,,1,500,0,500, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18795,02,02,1,2,020244003,5.253996,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18795,04,04,1,2,020244003,5.037497,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,0,250,BALDE,03,25,0,150,80,00,12,3.2,0,050,0,050, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,01,01,1,2,020252004,2.147341,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,6,000,KILOGRAMO,12,1,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,03,03,1,2,020252004,.1481175,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,27,000,KILOGRAMO,12,1,0,000,, ,,,27,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,03,03,1,2,020252004,.1481175,1,,1,1,2,PAPA BLANCA,2612,TOCOSH,4136,24,000,KILOGRAMO,12,1,0,000,, ,,,24,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,03,03,1,2,020252004,.1481175,1,,1,1,3,PAPA BLANCA,2612,PAPA SECA,4130,24,000,KILOGRAMO,12,1,0,000,, ,,,24,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,04,04,1,2,020252004,2.569295,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,04,04,1,2,020252004,2.569295,1,,1,1,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,12,000,KILOGRAMO,12,1,0,000,, ,,,12,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,04,04,1,2,020252004,2.569295,1,,1,1,3,CEBADA GRANO,2104,MORON,4124,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18796,05,05,1,2,020252004,4.35765,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,36,000,KILOGRAMO,12,1,18,000,6,00,108,6,18,000,0,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18797,03,03,1,2,020242003,.1012113,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,12,000,KILOGRAMO,12,1,0,000,, ,,,8,000,4,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18797,04,04,1,2,020242003,4.360122,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,35,000,KILOGRAMO,12,1,0,000,, ,,,26,250,8,750, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18797,04,04,1,2,020242003,4.360122,1,,1,1,2,PAPA BLANCA,2612,PAPA SECA,4130,36,000,KILOGRAMO,12,1,0,000,, ,,,28,000,8,000, 
2024,02,ANCASH,02,AIJA,04,LA MERCED,18797,05,05,1,2,020242003,10.10098,1,,1,1,1,PAPA BLANCA,2612,TOCOSH,4136,23,000,KILOGRAMO,12,1,16,000,6,00,96,6,4,000,3,000, 
2024,02,ANCASH,02,AIJA,03,HUACLLAN,18799,01,01,1,2,020231003,8.689082,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,176,000,KILOGRAMO,12,1,0,000,, ,,,110,000,66,000, 
2024,02,ANCASH,02,AIJA,03,HUACLLAN,18799,01,01,1,2,020231003,8.689082,1,,1,1,2,TRIGO,2113,TRIGO MOTE,4137,150,000,KILOGRAMO,12,1,0,000,, ,,,90,000,60,000, 
2024,02,ANCASH,02,AIJA,03,HUACLLAN,18799,01,01,1,2,020231003,8.689082,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,140,000,KILOGRAMO,12,1,0,000,, ,,,105,000,35,000, 
