ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P105,P105_SUP_1,P105_SUP_2,P105_EQUIV_1,P105_EQUIV_2,P105_SUP_ha,P108,P109_MES,P109_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P114,P140,P141_1,P141_2,P141_3,P141_4,P141_5,P141_6,P141_7,P141_8,P1201,OMICAP100A_03
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,04,04,1,2,211051003,5.965466,1,,2,0,800,0,8000,.8,2,9,1980,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,04,04,1,2,211051003,5.965466,1,,1,1,220,1,2200,1.22,1,5,1975,1,1,0,0,1,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,05,05,1,2,211051003,5.315731,1,,4,0,100,0,1000,.1,2,5,1995,1,1,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,05,05,1,2,211051003,5.315731,1,,3,0,200,0,2000,.2,2,5,1990,1,1,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,05,05,1,2,211051003,5.315731,1,,2,0,500,0,5000,.5,2,6,1990,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,05,05,1,2,211051003,5.315731,1,,1,1,200,1,2000,1.2,1,9,1991,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,06,06,1,2,211051003,5.105936,1,,4,0,500,0,5000,.5,2,9,1999,1,1,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,06,06,1,2,211051003,5.105936,1,,2,0,500,0,5000,.5,2,10,1999,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,06,06,1,2,211051003,5.105936,1,,5,0,200,0,2000,.2,2,4,1999,1,1,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,06,06,1,2,211051003,5.105936,1,,3,0,500,0,5000,.5,2,11,1999,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,06,06,1,2,211051003,5.105936,1,,1,0,700,0,7000,.7,1,10,1999,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,01,01,1,2,211042003,28.04068,1,,1,1,570,1,5700,1.57,1,10,1995,1,1,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,01,01,1,2,211042003,28.04068,1,,2,1,590,1,5900,1.59,2,8,1995,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,01,01,1,2,211042003,28.04068,1,,3,0,500,0,5000,.5,2,9,1998,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,02,02,1,2,211042003,1.135389,1,,1,1,590,1,5900,1.59,1,10,1998,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,02,02,1,2,211042003,1.135389,1,,2,0,980,0,9800,.98,2,7,2000,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,02,02,1,2,211042003,1.135389,1,,3,0,700,0,7000,.7,2,8,2000,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,03,03,1,2,211042003,16.95344,1,,4,0,500,0,5000,.5,2,11,1999,1,1,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,03,03,1,2,211042003,16.95344,1,,2,1,640,1,6400,1.64,2,10,1995,1,1,0,0,1,4,, ,1,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,03,03,1,2,211042003,16.95344,1,,1,2,460,2,4600,2.46,1,4,1992,1,1,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,03,03,1,2,211042003,16.95344,1,,3,0,500,0,5000,.5,2,10,1998,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,04,04,1,2,211042003,2.305871,1,,4,0,250,0,2500,.25,2,9,1996,1,1,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,04,04,1,2,211042003,2.305871,1,,1,1,550,1,5500,1.55,1,8,1994,1,1,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,04,04,1,2,211042003,2.305871,1,,3,0,300,0,3000,.3,2,10,1995,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,04,04,1,2,211042003,2.305871,1,,2,0,760,0,7600,.76,2,10,1994,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,04,04,1,2,211042003,2.305871,1,,5,0,500,0,5000,.5,2,9,1996,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,01,01,1,2,211043003,24.61687,1,,2,0,900,0,9000,.9,1,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,01,01,1,2,211043003,24.61687,1,,3,0,150,0,1500,.15,2,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,01,01,1,2,211043003,24.61687,1,,4,0,050,0,0500,.05,2,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,01,01,1,2,211043003,24.61687,1,,1,0,700,0,7000,.7,2,1,2010,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,02,02,1,2,211043003,16.55367,1,,4,0,150,0,1500,.15,2,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,02,02,1,2,211043003,16.55367,1,,3,0,900,0,9000,.9,2,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,02,02,1,2,211043003,16.55367,1,,1,0,800,0,8000,.8,1,1,2010,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,02,02,1,2,211043003,16.55367,1,,2,0,300,0,3000,.3,2,1,1980,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,03,03,1,2,211043003,.4163701,1,,2,1,000,1,0000,1,2,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,03,03,1,2,211043003,.4163701,1,,3,0,300,0,3000,.3,2,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,03,03,1,2,211043003,.4163701,1,,1,0,850,0,8500,.85,1,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,04,04,1,2,211043003,59.91396,1,,2,0,900,0,9000,.9,2,1,2005,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,04,04,1,2,211043003,59.91396,1,,3,0,300,0,3000,.3,2,1,2005,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,04,04,1,2,211043003,59.91396,1,,1,1,000,1,0000,1,1,1,2005,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,05,05,1,2,211043003,9.879986,1,,1,0,800,0,8000,.8,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,05,05,1,2,211043003,9.879986,1,,2,6,000,6,0000,6,1,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,05,05,1,2,211043003,9.879986,1,,3,15,000,15,0000,15,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,06,06,1,2,211043003,28.3679,1,,3,0,500,0,5000,.5,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,06,06,1,2,211043003,28.3679,1,,1,0,800,0,8000,.8,1,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,06,06,1,2,211043003,28.3679,1,,2,0,900,0,9000,.9,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,07,07,1,2,211043003,25.51675,1,,3,15,000,15,0000,15,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,07,07,1,2,211043003,25.51675,1,,2,5,000,5,0000,5,1,1,2000,0,1,0,0,0,,, ,1,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,07,07,1,2,211043003,25.51675,1,,1,1,600,1,6000,1.6,2,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,08,08,1,2,211043003,367.8797,1,,3,0,600,0,6000,.6,1,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,08,08,1,2,211043003,367.8797,1,,1,0,900,0,9000,.9,2,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10956,08,08,1,2,211043003,367.8797,1,,2,3,000,3,0000,3,2,1,2000,0,1,0,0,0,,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,01,01,1,2,211041003,26.56455,1,,1,1,890,1,8900,1.89,1,3,2023,0,1,0,0,1,,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,01,01,1,2,211041003,26.56455,1,,3,0,500,0,5000,.5,2,5,1999,1,0,0,0,1,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,01,01,1,2,211041003,26.56455,1,,2,0,500,0,5000,.5,2,8,1998,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,02,02,1,2,211041003,2.529466,1,,3,0,500,0,5000,.5,2,9,1995,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,02,02,1,2,211041003,2.529466,1,,2,0,800,0,8000,.8,2,10,1995,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,02,02,1,2,211041003,2.529466,1,,1,0,260,0,2600,.26,1,11,1995,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,03,03,1,2,211041003,30.49492,1,,2,0,370,0,3700,.37,2,5,1999,1,1,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,03,03,1,2,211041003,30.49492,1,,3,0,500,0,5000,.5,2,10,2001,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,03,03,1,2,211041003,30.49492,1,,1,0,460,0,4600,.46,1,9,2010,1,1,0,0,1,4,, ,1,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,03,03,1,2,211041003,30.49492,1,,4,0,500,0,5000,.5,2,7,2002,1,1,0,0,1,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,04,04,1,2,211041003,101.8268,1,,2,1,400,1,4000,1.4,2,10,2023,0,0,1,0,1,,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,04,04,1,2,211041003,101.8268,1,,1,0,398,0,3980,.398,1,10,1995,1,1,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,04,04,1,2,211041003,101.8268,1,,3,0,500,0,5000,.5,2,6,1996,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,04,04,1,2,211041003,101.8268,1,,4,0,500,0,5000,.5,2,8,1996,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,05,05,1,2,211041003,16.33181,1,,1,0,500,0,5000,.5,1,7,1995,1,1,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,05,05,1,2,211041003,16.33181,1,,3,0,500,0,5000,.5,2,9,1995,1,1,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,05,05,1,2,211041003,16.33181,1,,2,0,800,0,8000,.8,2,10,1996,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,06,06,1,2,211041003,180.7404,1,,3,0,700,0,7000,.7,1,8,1998,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,06,06,1,2,211041003,180.7404,1,,2,1,300,1,3000,1.3,2,8,2005,0,1,0,0,1,,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,06,06,1,2,211041003,180.7404,1,,4,0,500,0,5000,.5,2,7,1995,1,1,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,06,06,1,2,211041003,180.7404,1,,1,0,430,0,4300,.43,2,7,1992,1,1,0,0,1,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,06,06,1,2,211041003,180.7404,1,,5,0,500,0,5000,.5,2,10,1999,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,07,07,1,2,211041003,20.34399,1,,4,0,500,0,5000,.5,2,10,2011,1,1,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,07,07,1,2,211041003,20.34399,1,,3,0,500,0,5000,.5,2,8,2012,1,1,0,0,1,4,, ,2,3,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,07,07,1,2,211041003,20.34399,1,,1,0,250,0,2500,.25,2,10,2008,1,1,0,0,1,4,, ,2,3,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,07,07,1,2,211041003,20.34399,1,,2,0,700,0,7000,.7,1,10,2008,1,1,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,4,0,060,0,0600,.06,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,6,0,030,0,0300,.03,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,2,0,030,0,0300,.03,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,3,0,060,0,0600,.06,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,1,1,500,1,5000,1.5,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,5,0,180,0,1800,.18,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,7,0,030,0,0300,.03,2,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,8,0,110,0,1100,.11,1,8,1990,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,02,02,1,2,211053002,6.681676,1,,1,1,700,1,7000,1.7,2,1,1995,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,02,02,1,2,211053002,6.681676,1,,2,1,000,1,0000,1,1,2,1991,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,03,03,1,2,211053002,47.12152,1,,1,1,500,1,5000,1.5,2,1,2001,1,1,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,03,03,1,2,211053002,47.12152,1,,2,0,500,0,5000,.5,1,6,2001,1,0,0,0,0,4,, ,2,6,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,04,04,1,2,211053002,.9764495,1,,1,0,600,0,6000,.6,2,1,2023,0,0,0,0,1,,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,04,04,1,2,211053002,.9764495,1,,2,0,400,0,4000,.4,1,1,2023,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,01,01,1,2,211043002,.4953845,1,,1,0,350,0,3500,.35,1,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,01,01,1,2,211043002,.4953845,1,,4,0,300,0,3000,.3,2,1,1994,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,01,01,1,2,211043002,.4953845,1,,2,0,500,0,5000,.5,2,1,1994,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,01,01,1,2,211043002,.4953845,1,,3,0,150,0,1500,.15,2,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,02,02,1,2,211043002,1.6877,1,,2,0,370,0,3700,.37,2,1,1974,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,02,02,1,2,211043002,1.6877,1,,1,0,125,0,1250,.125,1,1,1974,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,02,02,1,2,211043002,1.6877,1,,3,0,250,0,2500,.25,2,1,1974,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,03,03,1,2,211043002,.7609614,1,,1,0,075,0,0750,.075,1,1,1974,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,03,03,1,2,211043002,.7609614,1,,3,0,500,0,5000,.5,2,1,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,03,03,1,2,211043002,.7609614,1,,4,0,235,0,2350,.235,2,1,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,03,03,1,2,211043002,.7609614,1,,2,0,190,0,1900,.19,2,1,1974,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,1,0,080,0,0800,.08,1,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,3,0,500,0,5000,.5,2,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,2,0,300,0,3000,.3,2,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,5,0,300,0,3000,.3,2,1,1994,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,4,0,500,0,5000,.5,2,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,1,0,400,0,4000,.4,1,1,1994,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,7,3,000,3,0000,3,2,1,1994,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,3,1,000,1,0000,1,2,1,1994,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,5,20,000,20,0000,20,2,1,1994,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,2,1,300,1,3000,1.3,2,1,1994,1,0,0,0,0,4,, ,1,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,6,18,000,18,0000,18,2,1,1994,1,0,0,0,0,4,, ,2,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,4,20,000,20,0000,20,2,1,1994,1,0,0,0,0,4,, ,1,1,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10960,01,01,1,2,211051002,.3986566,1,,1,1,783,1,7830,1.783,1,1,1999,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10960,01,01,1,2,211051002,.3986566,1,,3,1,500,1,5000,1.5,2,1,1999,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
