ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1207_N,P1207_NOM,P1207_COD,P1207_TIPO,P1208,OMICAP1200B_ME
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,03,03,1,1,021811003,.2911406,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,04,04,1,1,021811003,37.12037,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,04,04,1,1,021811003,37.12037,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,05,05,1,1,021811003,.460829,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,05,05,1,1,021811003,.460829,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,06,06,1,1,021811003,24.63948,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,06,06,1,1,021811003,24.63948,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,07,07,1,1,021811003,20.93586,1,,1,0,0,1,TRACTOR,1049,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,07,07,1,1,021811003,20.93586,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,08,08,1,1,021811003,6.23389,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,08,08,1,1,021811003,6.23389,1,,1,1,0,3,DRON FUMIGADOR,2034,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,08,08,1,1,021811003,6.23389,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,09,09,1,1,021811003,1.300203,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18221,09,09,1,1,021811003,1.300203,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,01,01,1,1,021811004,19.11606,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,01,01,1,1,021811004,19.11606,1,,1,1,0,1,MOTOBOMBA,2055,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,02,02,1,1,021811004,.3984289,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,02,02,1,1,021811004,.3984289,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,02,02,1,1,021811004,.3984289,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,03,03,1,1,021811004,17.55339,1,,1,0,0,1,RETROEXCAVADORA,1044,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,04,04,1,1,021811004,19.43834,1,,1,1,0,2,DRON FUMIGADOR,2034,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,04,04,1,1,021811004,19.43834,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,04,04,1,1,021811004,19.43834,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,06,06,1,1,021811004,.9354652,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,07,07,1,1,021811004,7.916227,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,07,07,1,1,021811004,7.916227,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,08,08,1,1,021811004,31.30817,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,08,08,1,1,021811004,31.30817,1,,1,1,0,1,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,09,09,1,1,021811004,61.5728,1,,1,0,0,2,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,09,09,1,1,021811004,61.5728,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,10,10,1,1,021811004,2.308822,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,10,10,1,1,021811004,2.308822,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18222,11,11,1,1,021811004,23.10613,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,01,01,1,1,021811003,.2022345,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,02,02,1,1,021811003,32.61239,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,02,02,1,1,021811003,32.61239,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,03,03,1,1,021811003,9.156113,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,04,04,1,1,021811003,18.16612,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,05,05,1,1,021811003,89.67001,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,05,05,1,1,021811003,89.67001,1,,1,0,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,05,05,1,1,021811003,89.67001,1,,1,0,0,2,DRON FUMIGADOR,2034,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18223,06,06,1,1,021811003,3.681,1,,1,1,0,1,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,01,01,1,1,021811004,.486189,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,01,01,1,1,021811004,.486189,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,01,01,1,1,021811004,.486189,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,02,02,1,1,021811004,23.38195,1,,1,1,0,1,TRACTOR,1049,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,02,02,1,1,021811004,23.38195,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,02,02,1,1,021811004,23.38195,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,03,03,1,1,021811004,16.75859,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,03,03,1,1,021811004,16.75859,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,04,04,1,1,021811004,35.01701,1,,1,1,0,1,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,04,04,1,1,021811004,35.01701,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,04,04,1,1,021811004,35.01701,1,,1,1,0,2,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,05,05,1,1,021811004,64.4895,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,05,05,1,1,021811004,64.4895,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,06,06,1,1,021811004,3.928286,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,06,06,1,1,021811004,3.928286,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,07,07,1,1,021811004,.9830939,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,07,07,1,1,021811004,.9830939,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,08,08,1,1,021811004,19.98543,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,08,08,1,1,021811004,19.98543,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,08,08,1,1,021811004,19.98543,1,,1,1,0,3,BOMBA ROCIADORA A PRESION,2007,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,09,09,1,1,021811004,10.86366,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,09,09,1,1,021811004,10.86366,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,10,10,1,1,021811004,53.08824,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18224,10,10,1,1,021811004,53.08824,1,,1,0,0,2,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,01,01,1,1,021811004,22.9348,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,01,01,1,1,021811004,22.9348,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,01,01,1,1,021811004,22.9348,1,,1,1,0,3,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,01,01,1,1,021811004,22.9348,1,,1,1,0,5,BOMBA DE AGUA,2015,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,01,01,1,1,021811004,22.9348,1,,1,1,0,4,MOTOFUMIGADORA,2056,2,5,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,5,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,7,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,6,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,4,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,3,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,02,02,1,1,021811004,3.516711,1,,1,1,0,2,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,03,03,1,1,021811004,41.58411,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,03,03,1,1,021811004,41.58411,1,,1,0,0,3,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,03,03,1,1,021811004,41.58411,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,03,03,1,1,021811004,41.58411,1,,1,0,0,4,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,04,04,1,1,021811004,9.664977,1,,1,1,0,1,BOMBA DE AGUA,2015,2,5,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,05,05,1,1,021811004,80.14838,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,05,05,1,1,021811004,80.14838,1,,1,0,0,3,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,05,05,1,1,021811004,80.14838,1,,1,0,0,4,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,05,05,1,1,021811004,80.14838,1,,1,0,0,2,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,06,06,1,1,021811004,71.17657,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,5,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,3,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,6,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,4,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,2,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,07,07,1,1,021811004,27.5927,1,,1,0,0,7,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,08,08,1,1,021811004,8.176607,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18225,08,08,1,1,021811004,8.176607,1,,1,0,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,5,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,01,01,1,1,021811004,3.520482,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,02,02,1,1,021811004,161.8929,1,,1,0,0,1,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,03,03,1,1,021811004,17.84966,1,,1,0,0,1,COSECHADORA,1016,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,03,03,1,1,021811004,17.84966,1,,1,0,0,4,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,03,03,1,1,021811004,17.84966,1,,1,0,0,2,TRACTOR,1049,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,03,03,1,1,021811004,17.84966,1,,1,0,0,3,SEMBRADORA,1047,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,04,04,1,1,021811004,124.6583,1,,1,0,0,4,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,04,04,1,1,021811004,124.6583,1,,1,0,0,2,SEMBRADORA,1047,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,04,04,1,1,021811004,124.6583,1,,1,0,0,3,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,04,04,1,1,021811004,124.6583,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,05,05,1,1,021811004,.8120968,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,05,05,1,1,021811004,.8120968,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18226,06,06,1,1,021811004,2.01454,1,,1,0,0,1,DRON FUMIGADOR,2034,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,01,01,1,1,021811003,15.16042,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,01,01,1,1,021811003,15.16042,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,02,02,1,1,021811003,2.658912,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,02,02,1,1,021811003,2.658912,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,02,02,1,1,021811003,2.658912,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,03,03,1,1,021811003,32.0613,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,03,03,1,1,021811003,32.0613,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,04,04,1,1,021811003,92.6758,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,04,04,1,1,021811003,92.6758,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,05,05,1,1,021811003,10.14997,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18227,05,05,1,1,021811003,10.14997,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,01,01,1,1,021811004,14.10808,1,,1,1,0,3,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,01,01,1,1,021811004,14.10808,1,,1,1,0,4,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,01,01,1,1,021811004,14.10808,1,,1,1,0,2,SEMBRADORA,1047,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,01,01,1,1,021811004,14.10808,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,02,02,1,1,021811004,25.15224,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,02,02,1,1,021811004,25.15224,1,,1,1,0,3,SEMBRADORA,1047,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18228,02,02,1,1,021811004,25.15224,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18229,01,01,1,1,021811003,20.86951,1,,1,1,0,1,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,01,01,1,1,021811004,67.32765,1,,1,0,0,2,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,01,01,1,1,021811004,67.32765,1,,1,0,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,01,01,1,1,021811004,67.32765,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,01,01,1,1,021811004,67.32765,1,,1,0,0,4,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,02,02,1,1,021811004,4.65676,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,02,02,1,1,021811004,4.65676,1,,1,1,0,4,MOTOFUMIGADORA,2056,2,5,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,02,02,1,1,021811004,4.65676,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,02,02,1,1,021811004,4.65676,1,,1,1,0,2,SEMBRADORA,1047,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,03,03,1,1,021811004,22.38394,1,,1,1,0,3,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,03,03,1,1,021811004,22.38394,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,03,03,1,1,021811004,22.38394,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,04,04,1,1,021811004,36.41507,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,04,04,1,1,021811004,36.41507,1,,1,1,0,3,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,04,04,1,1,021811004,36.41507,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,4,ARADO DE DISCO,2005,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,2,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,6,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,5,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,05,05,1,1,021811004,11.01319,1,,1,1,0,3,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,06,06,1,1,021811004,12.05327,1,,1,1,0,1,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,06,06,1,1,021811004,12.05327,1,,1,1,0,2,TRACTOR,1049,1,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,3,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,1,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,4,SEMBRADORA DE GRANOS,2133,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,6,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,07,07,1,1,021811004,8.448116,1,,1,1,0,5,MOTOFUMIGADORA,2056,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,2,COSECHADORA,1016,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,1,MOTOFUMIGADORA,2056,2,5,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,5,SURCADOR,2091,2,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,6,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,3,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18230,08,08,1,1,021811004,7.681096,1,,1,1,0,4,SEMBRADORA,1047,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,01,01,1,1,021811003,47.59591,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,01,01,1,1,021811003,47.59591,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,02,02,1,1,021811003,34.78858,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,02,02,1,1,021811003,34.78858,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,03,03,1,1,021811003,66.72073,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,03,03,1,1,021811003,66.72073,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,04,04,1,1,021811003,8.195268,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18231,04,04,1,1,021811003,8.195268,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18232,01,01,1,1,021821003,62.36248,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18232,01,01,1,1,021821003,62.36248,1,,1,1,0,1,MOTOBOMBA,2055,2,1,
2024,02,ANCASH,18,SANTA,01,CHIMBOTE,18232,01,01,1,1,021821003,62.36248,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,1,
