ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17297,01,01,1,2,040652002,4.382101,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,50,00,12,00,600,12,5,00,15,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17297,01,01,1,2,040652002,4.382101,1,,1,1,2,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00,, ,,,10,00,20,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17297,02,02,1,2,040652002,.2190485,1,,1,1,1,QUESO DE VACA,4216,140,00,KILOGRAMO,12,1,100,00,12,00,1200,12,20,00,20,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17297,03,03,1,2,040652002,.9878392,1,,1,1,1,QUESO DE VACA,4216,230,00,KILOGRAMO,12,1,200,00,12,00,2400,12,15,00,15,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17298,01,01,1,2,040654002,139.3932,1,,1,1,1,QUESO DE VACA,4216,60,00,MOLDE,41,.5,50,00,5,00,250,10,10,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17300,01,01,1,2,040654004,173.4074,1,,1,1,1,CHARQUI,4211,150,00,KILOGRAMO,12,1,0,00,, ,,,30,00,120,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17300,02,02,1,2,040654004,70.42821,1,,1,1,1,CHARQUI,4211,35,00,KILOGRAMO,12,1,0,00,, ,,,15,00,20,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17300,02,02,1,2,040654004,70.42821,1,,1,1,2,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17302,01,01,1,2,040652003,6.034805,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,5,00,5,00, 
2024,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,17302,02,02,1,2,040652003,1.162421,1,,1,1,1,QUESO DE VACA,4216,269,00,KILOGRAMO,12,1,260,00,12,00,3120,12,5,00,4,00, 
2024,04,AREQUIPA,06,CONDESUYOS,02,ANDARAY,17304,02,02,1,2,040631004,2.214635,1,,1,1,1,QUESO DE VACA,4216,1370,00,KILOGRAMO,12,1,1300,00,18,00,23400,18,70,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,02,ANDARAY,17305,01,01,1,2,040631002,8.957075,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,0,00,, ,,,50,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,02,ANDARAY,17308,01,01,1,2,040624004,11.42978,1,,1,1,1,QUESO DE VACA,4216,820,00,KILOGRAMO,12,1,770,00,15,00,11550,15,50,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,02,ANDARAY,17309,01,01,1,2,040634002,1.813928,1,,1,1,1,QUESO DE VACA,4216,90,00,KILOGRAMO,12,1,0,00,, ,,,90,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,02,ANDARAY,17310,01,01,1,2,040644006,1.134336,1,,1,1,1,QUESO DE VACA,4216,520,00,KILOGRAMO,12,1,0,00,, ,,,100,00,420,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17313,02,02,1,2,040634004,32.54234,1,,1,1,1,CHARQUI,4211,18,00,KILOGRAMO,12,1,0,00,, ,,,10,00,8,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17315,05,05,1,2,040631003,.1024842,1,,1,1,1,QUESO DE VACA,4216,3465,00,KILOGRAMO,12,1,3465,00,20,00,69300,20,0,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17316,03,03,1,2,040633004,1.313987,1,,1,1,1,QUESO DE VACA,4216,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17317,01,01,1,2,040634005,6.21596,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,280,00,15,00,4200,15,20,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17317,02,02,1,2,040634005,214.68,1,,1,1,1,QUESO DE VACA,4216,2840,00,KILOGRAMO,12,1,2740,00,15,00,41100,15,50,00,50,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17319,01,01,1,2,040624002,2.27849,1,,1,1,1,QUESO DE VACA,4216,140,00,KILOGRAMO,12,1,140,00,15,00,2100,15,0,00,0,00, 
2024,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,17319,02,02,1,2,040624002,3.208331,1,,1,1,1,QUESO DE VACA,4216,1340,00,KILOGRAMO,12,1,1000,00,17,00,17000,17,40,00,300,00, 
2024,04,AREQUIPA,05,CAYLLOMA,20,MAJES,17334,04,04,1,1,040521003,17.05083,1,,,1,1,QUESO DE VACA,4216,12,00,KILOGRAMO,12,1,10,00,12,00,120,12,2,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,17364,02,02,1,2,040531003,2.831876,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,25,00,15,00, 
2024,04,AREQUIPA,05,CAYLLOMA,18,TUTI,17366,02,02,1,2,040542004,1.254609,1,,1,1,1,CHARQUI,4211,90,00,KILOGRAMO,12,1,0,00,, ,,,19,00,71,00, 
2024,04,AREQUIPA,05,CAYLLOMA,12,MACA,17374,01,01,1,2,040531003,36.44671,1,,1,1,1,QUESO DE VACA,4216,540,00,KILOGRAMO,12,1,540,00,16,00,8640,16,0,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,12,MACA,17374,05,05,1,2,040531003,39.07199,1,,1,1,1,QUESO DE VACA,4216,360,00,KILOGRAMO,12,1,300,00,12,00,3600,12,30,00,30,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17375,03,03,1,2,040532004,1.094855,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,130,00,14,00,1820,14,30,00,40,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17375,05,05,1,2,040532004,.0618959,1,,1,1,1,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00,, ,,,15,00,5,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17377,01,01,1,2,040534004,100.0283,1,,1,1,1,QUESO DE VACA,4216,400,00,KILOGRAMO,12,1,300,00,10,00,3000,10,50,00,50,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17377,02,02,1,2,040534004,.5437375,1,,1,1,1,QUESO DE VACA,4216,1443,00,KILOGRAMO,12,1,1043,00,11,00,11473,11,20,00,380,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17378,01,01,1,2,040532003,20.49843,1,,1,1,1,QUESO DE VACA,4216,460,00,KILOGRAMO,12,1,310,00,15,00,4650,15,60,00,90,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17378,02,02,1,2,040532003,13.30056,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,200,00,15,00,3000,15,60,00,40,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17379,01,01,1,2,040542003,24.29632,1,,1,1,1,QUESO DE VACA,4216,990,00,KILOGRAMO,12,1,900,00,14,00,12600,14,60,00,30,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17380,01,01,1,2,040542002,3.304332,1,,1,1,1,QUESO DE VACA,4216,1440,00,KILOGRAMO,12,1,1440,00,12,00,17280,12,0,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17381,01,01,1,2,040532002,27.76415,1,,1,1,1,QUESO DE VACA,4216,500,00,KILOGRAMO,12,1,465,00,14,00,6510,14,20,00,15,00, 
2024,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,17381,02,02,1,2,040532002,4.36097,1,,1,1,1,QUESO DE VACA,4216,1650,00,KILOGRAMO,12,1,1600,00,14,00,22400,14,45,00,5,00, 
2024,04,AREQUIPA,05,CAYLLOMA,08,HUANCA,17389,02,02,1,2,040534005,2.60373,1,,1,1,1,QUESO DE VACA,4216,600,00,KILOGRAMO,12,1,500,00,12,00,6000,12,50,00,50,00, 
2024,04,AREQUIPA,05,CAYLLOMA,08,HUANCA,17391,02,02,1,2,040531002,3.616662,1,,1,1,1,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00,, ,,,25,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,08,HUANCA,17392,02,02,1,2,040541003,12.17919,1,,1,1,1,QUESO DE VACA,4216,880,00,KILOGRAMO,12,1,800,00,8,00,6400,8,60,00,20,00, 
2024,04,AREQUIPA,05,CAYLLOMA,07,HUAMBO,17394,01,01,1,2,040544005,64.95269,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,250,00,10,00,2500,10,30,00,20,00, 
2024,04,AREQUIPA,05,CAYLLOMA,07,HUAMBO,17395,03,03,1,2,040533003,10.02793,1,,1,1,1,QUESO DE VACA,4216,325,00,KILOGRAMO,12,1,175,00,15,00,2625,15,50,00,100,00, 
2024,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,17398,07,07,1,2,040531002,10.36557,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,0,00,, ,,,50,00,150,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17400,07,07,1,2,040541003,.6402222,1,,1,1,1,QUESO DE VACA,4216,180,00,KILOGRAMO,12,1,125,00,12,00,1500,12,50,00,5,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17404,01,01,1,2,040541003,2.233004,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,180,00,10,00,1800,10,20,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17404,03,03,1,2,040541003,2.450176,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,15,00,20,00,300,20,35,00,10,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17404,04,04,1,2,040541003,25.226,1,,1,1,1,QUESO DE VACA,4216,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17404,08,08,1,2,040541003,6.341097,1,,1,1,1,QUESO DE VACA,4216,135,00,KILOGRAMO,12,1,100,00,10,00,1000,10,35,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17410,01,01,1,2,040533002,32.33022,1,,1,1,2,QUESO DE VACA,4216,850,00,KILOGRAMO,12,1,750,00,15,00,11250,15,80,00,20,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17410,01,01,1,2,040533002,32.33022,1,,1,1,1,CHARQUI,4211,70,00,KILOGRAMO,12,1,0,00,, ,,,25,00,45,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17410,02,02,1,2,040533002,4.108865,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,120,00,18,00,2160,18,80,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17410,06,06,1,2,040533002,44.08549,1,,1,1,1,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00,, ,,,15,00,10,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,02,02,1,2,040541003,3.739191,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,0,00,, ,,,75,00,225,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,02,02,1,2,040541003,3.739191,1,,1,1,2,YOGURT,4213,900,00,LITRO,14,1,0,00,, ,,,60,00,840,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,03,03,1,2,040541003,.0337205,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,0,00,, ,,,30,00,20,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,06,06,1,2,040541003,6.177453,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,80,00,10,00,800,10,10,00,10,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,08,08,1,2,040541003,.2175259,1,,1,1,1,QUESO DE VACA,4216,960,00,KILOGRAMO,12,1,900,00,15,00,13500,15,60,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,03,CABANACONDE,17412,09,09,1,2,040541003,4.290876,1,,1,1,1,QUESO DE VACA,4216,220,00,KILOGRAMO,12,1,0,00,, ,,,70,00,150,00, 
2024,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,17417,01,01,1,2,040531002,1.540206,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,0,00,, ,,,60,00,20,00, 
2024,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,17417,03,03,1,2,040531002,6.25894,1,,1,1,1,QUESO DE VACA,4216,12,00,KILOGRAMO,12,1,0,00,, ,,,12,00,0,00, 
2024,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,17418,05,05,1,2,040541003,.5615554,1,,1,1,1,QUESO DE OVEJA,4217,38,00,KILOGRAMO,12,1,0,00,, ,,,2,00,36,00, 
2024,04,AREQUIPA,04,CASTILLA,14,VIRACO,17422,01,01,1,2,040432002,53.58982,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,15,00,15,00,225,15,20,00,5,00, 
2024,04,AREQUIPA,04,CASTILLA,14,VIRACO,17424,01,01,1,2,040434002,313.5641,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,280,00,15,00,4200,15,15,00,5,00, 
2024,04,AREQUIPA,04,CASTILLA,14,VIRACO,17426,02,02,1,2,040432003,13.62765,1,,1,1,1,QUESO DE VACA,4216,180,00,KILOGRAMO,12,1,80,00,12,00,960,12,60,00,40,00, 
2024,04,AREQUIPA,04,CASTILLA,12,UÑON,17438,01,01,1,2,040434005,2.004974,1,,1,1,1,QUESO DE VACA,4216,500,00,KILOGRAMO,12,1,450,00,14,00,6300,14,30,00,20,00, 
2024,04,AREQUIPA,04,CASTILLA,11,TIPAN,17440,02,02,1,2,040434004,78.92932,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,0,00,, ,,,30,00,20,00, 
2024,04,AREQUIPA,04,CASTILLA,11,TIPAN,17443,01,01,1,1,040424004,.0204312,1,,1,1,1,YOGURT,4213,280,00,LITRO,14,1,280,00,5,00,1400,5,0,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,11,TIPAN,17444,02,02,1,2,040422004,.3446207,1,,1,1,2,YOGURT,4213,1760,00,LITRO,14,1,1730,00,6,00,10380,6,18,00,12,00, 
2024,04,AREQUIPA,04,CASTILLA,11,TIPAN,17444,02,02,1,2,040422004,.3446207,1,,1,1,1,QUESO DE VACA,4216,576,00,KILOGRAMO,12,1,566,00,15,00,8490,15,10,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,10,PAMPACOLCA,17445,06,06,1,2,040432002,.5665436,1,,1,1,1,QUESO DE VACA,4216,143,00,KILOGRAMO,12,1,0,00,, ,,,100,00,43,00, 
2024,04,AREQUIPA,04,CASTILLA,10,PAMPACOLCA,17446,03,03,1,2,040432002,23.96296,1,,1,1,1,QUESO DE VACA,4216,18112,00,KILOGRAMO,12,1,18112,00,15,00,271680,15,0,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,09,ORCOPAMPA,17453,03,03,1,2,040453002,.3013747,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,17460,04,04,1,2,040432003,.213713,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,2,00,18,00, 
2024,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,17461,01,01,1,2,040432002,19.65537,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,15,00,5,00, 
2024,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,17463,02,02,1,2,040432003,58.02781,1,,1,1,1,QUESO DE VACA,4216,24,00,KILOGRAMO,12,1,0,00,, ,,,24,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,17464,02,02,1,2,040432003,59.54855,1,,1,1,1,QUESO DE VACA,4216,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,02,ANDAGUA,17474,02,02,1,2,040432004,8.494209,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,02,ANDAGUA,17474,04,04,1,2,040432004,.2019033,1,,1,1,1,QUESO DE VACA,4216,10,00,UNIDAD,24,.25,0,00,, ,,,10,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,02,ANDAGUA,17474,07,07,1,2,040432004,3.7825,1,,1,1,1,QUESO DE VACA,4216,48,00,UNIDAD,24,.5,0,00,, ,,,48,00,0,00, 
2024,04,AREQUIPA,04,CASTILLA,02,ANDAGUA,17476,01,01,1,2,040442003,5.197769,1,,1,1,1,QUESO DE VACA,4216,96,00,KILOGRAMO,12,1,0,00,, ,,,56,00,40,00, 
2024,04,AREQUIPA,03,CARAVELI,12,QUICACHA,17495,03,03,1,2,040332002,8.408245,1,,1,1,2,QUESO DE VACA,4216,281,00,KILOGRAMO,12,1,191,00,18,00,3438,18,70,00,20,00, 
2024,04,AREQUIPA,03,CARAVELI,12,QUICACHA,17495,03,03,1,2,040332002,8.408245,1,,1,1,3,QUESO DE CABRA,4218,70,00,KILOGRAMO,12,1,42,00,30,00,1260,30,18,00,10,00, 
2024,04,AREQUIPA,03,CARAVELI,12,QUICACHA,17495,03,03,1,2,040332002,8.408245,1,,1,1,1,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00,, ,,,40,00,10,00, 
2024,04,AREQUIPA,03,CARAVELI,09,HUANUHUANU,17504,01,01,1,1,040324004,108.5621,1,,1,1,1,QUESO DE VACA,4216,342,00,KILOGRAMO,12,1,300,00,15,00,4500,15,42,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17510,01,01,1,2,040331002,2.826413,1,,1,1,1,QUESO DE VACA,4216,358,00,KILOGRAMO,12,1,200,00,13,00,2600,13,80,00,78,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17510,02,02,1,2,040331002,10.71228,1,,1,1,1,QUESO DE VACA,4216,230,00,KILOGRAMO,12,1,100,00,13,00,1300,13,30,00,100,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17512,01,01,1,2,040333003,.5312446,1,,1,1,1,QUESO DE VACA,4216,685,00,KILOGRAMO,12,1,200,00,13,00,2600,13,60,00,425,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17512,02,02,1,2,040333003,.0912491,1,,1,1,1,QUESO DE VACA,4216,630,00,KILOGRAMO,12,1,400,00,14,00,5600,14,100,00,130,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17513,01,01,1,2,040331003,14.08242,1,,1,1,1,QUESO DE VACA,4216,620,00,KILOGRAMO,12,1,570,00,13,00,7410,13,50,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17513,02,02,1,2,040331003,.4201491,1,,1,1,1,QUESO DE VACA,4216,550,00,KILOGRAMO,12,1,500,00,14,00,7000,14,40,00,10,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17515,01,01,1,2,040343002,3.181379,1,,1,1,1,QUESO DE VACA,4216,63,00,KILOGRAMO,12,1,53,00,15,00,795,15,10,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17516,01,01,1,2,040342003,.5009278,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,30,00,12,00,360,12,30,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17516,02,02,1,2,040342003,4.02531,1,,1,1,1,QUESO DE VACA,4216,440,00,KILOGRAMO,12,1,400,00,12,00,4800,12,40,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17516,04,04,1,2,040342003,.830722,1,,1,1,1,QUESO DE VACA,4216,275,00,KILOGRAMO,12,1,225,00,13,00,2925,13,30,00,20,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17517,01,01,1,2,040334006,11.62246,1,,1,1,1,QUESO DE VACA,4216,140,00,KILOGRAMO,12,1,100,00,13,00,1300,13,20,00,20,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17517,02,02,1,2,040334006,20.7451,1,,1,1,1,QUESO DE VACA,4216,530,00,KILOGRAMO,12,1,500,00,11,00,5500,11,15,00,15,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17519,01,01,1,2,040334004,909.9273,1,,1,1,1,QUESO DE VACA,4216,470,00,KILOGRAMO,12,1,400,00,14,00,5600,14,70,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17520,01,01,1,2,040342002,8.092679,1,,1,1,1,QUESO DE VACA,4216,260,00,KILOGRAMO,12,1,200,00,12,00,2400,12,60,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17521,01,01,1,2,040331002,30.36804,1,,1,1,1,QUESO DE CABRA,4218,221,00,KILOGRAMO,12,1,121,00,20,00,2420,20,30,00,70,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17522,01,01,1,2,040341002,57.53344,1,,1,1,1,QUESO DE VACA,4216,1400,00,KILOGRAMO,12,1,1340,00,12,93,17326,12.93,60,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,17522,01,01,1,2,040341002,57.53344,1,,1,1,2,YOGURT,4213,1800,00,LITRO,14,1,1750,00,5,00,8750,5,50,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,05,BELLA UNION,17530,06,06,1,1,040311004,.0017752,1,,1,1,1,QUESO DE VACA,4216,480,00,KILOGRAMO,12,1,200,00,18,00,3600,18,25,00,255,00, 
2024,04,AREQUIPA,03,CARAVELI,02,ACARI,17539,04,04,1,1,040311004,4.485981,1,,1,1,1,QUESO DE VACA,4216,378,00,KILOGRAMO,12,1,328,00,18,00,5904,18,50,00,0,00, 
2024,04,AREQUIPA,03,CARAVELI,01,CARAVELI,17546,04,04,1,1,040321002,8.886456,1,,1,1,1,QUESO DE VACA,4216,250,00,KILOGRAMO,12,1,240,00,18,00,4320,18,5,00,5,00, 
2024,04,AREQUIPA,03,CARAVELI,01,CARAVELI,17547,01,01,1,1,040323003,1.245996,1,,1,1,1,QUESO DE VACA,4216,1200,00,KILOGRAMO,12,1,1150,00,15,00,17250,15,30,00,20,00, 
2024,04,AREQUIPA,03,CARAVELI,01,CARAVELI,17547,02,02,1,1,040323003,2.704264,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,150,00,15,00,2250,15,50,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,28,YURA,17584,02,02,1,2,040131003,.6115407,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,28,YURA,17584,05,05,1,2,040131003,1.256329,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,28,YURA,17585,01,01,1,2,040134005,.4198284,1,,1,1,1,QUESO DE VACA,4216,90,00,KILOGRAMO,12,1,0,00,, ,,,10,00,80,00, 
2024,04,AREQUIPA,01,AREQUIPA,28,YURA,17585,02,02,1,2,040134005,121.3186,1,,1,1,1,QUESO DE VACA,4216,500,00,KILOGRAMO,12,1,300,00,10,00,3000,10,20,00,180,00, 
2024,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,17629,01,01,1,1,040121004,10.34012,1,,1,1,1,QUESO DE VACA,4216,7980,00,KILOGRAMO,12,1,7980,00,18,00,143640,18,0,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,17630,01,01,1,1,040121004,9.357894,1,,1,1,1,QUESO DE VACA,4216,158,00,KILOGRAMO,12,1,100,00,25,00,2500,25,28,00,30,00, 
2024,04,AREQUIPA,01,AREQUIPA,14,POLOBAYA,17645,03,03,1,2,040131003,8.493141,1,,1,1,1,QUESO DE VACA,4216,399,00,KILOGRAMO,12,1,350,00,20,00,7000,20,20,00,29,00, 
2024,04,AREQUIPA,01,AREQUIPA,13,POCSI,17648,01,01,1,2,040134002,28.94941,1,,1,1,2,CHARQUI,4211,12,00,KILOGRAMO,12,1,0,00,, ,,,6,00,6,00, 
2024,04,AREQUIPA,01,AREQUIPA,13,POCSI,17648,01,01,1,2,040134002,28.94941,1,,1,1,1,QUESO DE VACA,4216,63,00,KILOGRAMO,12,1,0,00,, ,,,23,00,40,00, 
2024,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,17650,01,01,1,1,040121003,22.38136,1,,1,1,2,QUESO DE VACA,4216,18,00,KILOGRAMO,12,1,0,00,, ,,,5,00,13,00, 
2024,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,17650,01,01,1,1,040121003,22.38136,1,,1,1,1,YOGURT,4213,30,00,LITRO,14,1,0,00,, ,,,10,00,20,00, 
2024,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,17655,02,02,1,1,040121003,.4874674,1,,1,1,1,QUESO DE VACA,4216,12,00,KILOGRAMO,12,1,0,00,, ,,,12,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,06,CHIGUATA,17664,01,01,1,2,040131003,2.22522,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,05,CHARACATO,17666,09,09,1,2,040131003,.5091654,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,20,00,0,00, 
2024,04,AREQUIPA,01,AREQUIPA,05,CHARACATO,17667,04,04,1,2,040131002,19.58673,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
