ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2024,23,TACNA,01,TACNA,07,PALCA,10532,14,14,1,2,230141003,1.185005,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,20,0,000,, ,,,10,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10533,01,01,1,2,230134002,1.51371,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,800,000,MANTADA,15,25,0,000,, ,,,800,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,01,01,1,2,230131003,3.507979,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,MANTADA,15,20,0,000,, ,,,50,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,02,02,1,2,230131003,11.42025,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,MANTADA,15,20,0,000,, ,,,100,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,03,03,1,2,230131003,66.83617,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,400,000,MANTADA,15,20,0,000,, ,,,400,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,05,05,1,2,230131003,.2837651,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,ATADO,02,20,0,000,, ,,,600,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,06,06,1,2,230131003,6.679934,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,MANTADA,15,20,0,000,, ,,,80,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,07,07,1,2,230131003,4.059909,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,500,000,MANTADA,15,25,0,000,, ,,,500,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,08,08,1,2,230131003,.4812265,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,250,000,MANTADA,15,20,0,000,, ,,,250,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,10,10,1,2,230131003,.2617462,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,250,000,MANTADA,15,20,0,000,, ,,,250,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,11,11,1,2,230131003,.6138421,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,MANTADA,15,20,0,000,, ,,,200,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,12,12,1,2,230131003,2.726721,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,MANTADA,15,20,0,000,, ,,,300,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,13,13,1,2,230131003,1.661075,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,23,TACNA,01,TACNA,07,PALCA,10536,14,14,1,2,230131003,1.193097,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,MANTADA,15,20,0,000,, ,,,300,000,0,000, 
2024,23,TACNA,01,TACNA,06,PACHIA,10540,01,01,1,1,230122004,4.960748,1,,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,50,000,SACO,19,30,50,000,9,00,450,.3,0,000,0,000, 
2024,23,TACNA,01,TACNA,06,PACHIA,10542,02,02,1,2,230142003,5.008832,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000,, ,,,600,000,0,000, 
2024,23,TACNA,01,TACNA,06,PACHIA,10543,01,01,1,2,230132002,32.97269,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,23,TACNA,01,TACNA,05,INCLAN,10548,02,02,1,1,230121003,5.3454,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10555,01,01,1,1,230121003,60.52919,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,20,000,CARGA,09,30,0,000,, ,,,20,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10555,02,02,1,1,230121003,16.75235,1,,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,4,000,CALLE,07,280,4,000,150,00,600,.5357,0,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10555,03,03,1,1,230121003,12.26764,1,,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,CALLE,07,300,3,000,150,00,450,.5,0,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10555,04,04,1,1,230121003,17.17323,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,6,000,CALLE,07,300,6,000,150,00,900,.5,0,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10556,01,01,1,1,230121004,.2844551,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,600,000,0,25,150,.25,0,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10556,02,02,1,1,230121004,6.576573,1,,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,200,000,MANTADA,15,30,196,000,20,00,3920,.6667,0,000,4,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10556,04,04,1,1,230121004,3.727514,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,25,000,MANTADA,15,30,0,000,, ,,,25,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10556,09,09,1,1,230121004,29.51454,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,MANTADA,15,20,2,000,20,00,40,1,0,000,1,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10556,13,13,1,1,230121004,4.894412,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,10,000,CALLE,07,250,7,000,150,00,1050,.6,3,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10559,02,02,1,1,230122003,1.151933,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,MANTADA,15,30,0,000,, ,,,3,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10559,03,03,1,1,230122003,.3509902,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,CAMIONADA,08,1000,0,000,, ,,,3,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10559,04,04,1,1,230122003,69.27222,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,6,000,CAMIONADA,08,500,0,000,, ,,,6,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10559,11,11,1,1,230122003,.61889,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,55,000,CARGA,09,20,0,000,, ,,,55,000,0,000, 
2024,23,TACNA,01,TACNA,03,CALANA,10559,12,12,1,1,230122003,3.315917,1,,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,80,000,CARGA,09,25,50,000,6,00,300,.24,0,000,30,000, 
2024,23,TACNA,01,TACNA,01,TACNA,10561,02,02,1,1,230111004,4.253498,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,22,SAN MARTIN,07,PICOTA,02,BUENOS AIRES,10676,01,01,1,3,220781005,14.939,1,,1,1,1,PLATANO,1171,RASTROJO DE PLATANO,8888,50,000,KILOGRAMO,12,1,0,000,, ,,,30,000,20,000, 
2024,22,SAN MARTIN,07,PICOTA,02,BUENOS AIRES,10678,04,04,1,3,220791005,40.94551,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,03,HUICUNGO,10691,01,01,1,2,220632004,.0929212,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,TERCIO,20,12,0,000,, ,,,25,000,0,000, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,03,HUICUNGO,10694,01,01,1,2,220631004,2.195232,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,TERCIO,20,3,0,000,, ,,,15,000,0,000, 
2024,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,10731,02,02,1,3,220591004,1.924283,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,10731,02,02,1,3,220591004,1.924283,1,,1,1,2,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10745,05,05,1,3,220573005,5.187736,1,,1,1,1,PLATANO,1171,RASTROJO DE PLATANO,8888,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10808,03,03,1,3,220381004,162.7396,1,,1,1,1,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,10861,02,02,1,3,220182005,19.8804,1,,1,1,1,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,SACO,19,50,0,000,, ,,,6,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,10861,03,03,1,3,220182005,.8416217,1,,1,1,1,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,SACO,19,50,0,000,, ,,,2,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,10861,03,03,1,3,220182005,.8416217,1,,1,1,2,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10869,03,03,1,3,220183004,.5075408,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,50,000,TERCIO,20,30,50,000,6,00,300,.2,0,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10873,01,01,1,3,220172005,16.61768,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,900,000,KILOGRAMO,12,1,0,000,, ,,,900,000,0,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10884,01,01,1,2,211342001,108.5813,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,100,000,SACO,19,40,0,000,, ,,,100,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,01,01,1,2,211341004,2.105558,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,MONTON,42,50,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,01,01,1,2,211341004,2.105558,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,1,000,MONTON,42,30,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,06,06,1,2,211341004,3.792347,1,,1,1,1,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,6,000,SACO,19,40,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,07,07,1,2,211341004,.0093701,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,15,000,CALCHA,30,90,0,000,, ,,,15,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,07,07,1,2,211341004,.0093701,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,2,000,MONTON,42,100,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,04,CUTURAPI,10887,01,01,1,2,211353003,30.29101,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,SACO,19,35,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,02,02,1,2,211341003,100.3606,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,MONTON,42,40,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,09,09,1,2,211341003,18.04924,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,ATADO,02,15,0,000,, ,,,0,000,3,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,09,09,1,2,211341003,18.04924,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,ATADO,02,15,0,000,, ,,,0,000,3,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,11,11,1,2,211341003,81.59369,1,,1,1,1,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,1,000,MONTON,42,100,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,16,16,1,2,211341003,12.85343,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,10,000,ATADO,02,15,0,000,, ,,,10,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,01,01,1,2,211341003,3.023463,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,10,000,SACO,19,50,0,000,, ,,,10,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,02,02,1,2,211341003,19.83251,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,000,SACO,19,30,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,03,03,1,2,211341003,40.64276,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,SACO,19,30,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,04,04,1,2,211341003,447.7181,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,5,000,SACO,19,30,0,000,, ,,,5,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,05,05,1,2,211341003,196.2672,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1,000,SACO,19,30,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,06,06,1,2,211341003,355.6157,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,000,SACO,19,30,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,07,07,1,2,211341003,13.41684,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,5,000,SACO,19,30,0,000,, ,,,5,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,08,08,1,2,211341003,10.54913,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1,000,MONTON,42,30,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,01,01,1,2,211341003,35.58398,1,,1,1,1,HABA GRANO VERDE,2406,RASTROJO DE HABAS,4135,1,000,MONTON,42,150,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,01,01,1,2,211341003,35.58398,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,03,03,1,2,211341003,28.94395,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,100,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,03,03,1,2,211341003,28.94395,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,04,04,1,2,211341003,377.939,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,100,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,05,05,1,2,211341003,15.25537,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,CARMA,32,300,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,05,05,1,2,211341003,15.25537,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,MONTON,42,100,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,06,06,1,2,211341003,9.381734,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,MONTON,42,50,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,08,08,1,2,211341003,31.9422,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,2,000,MONTON,42,50,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,09,09,1,2,211341003,52.69279,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,2,000,MONTON,42,100,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,09,09,1,2,211341003,52.69279,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,6,000,MONTON,42,300,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,09,09,1,2,211341003,52.69279,1,,1,1,3,MASHUA,2606,RASTROJO DE MASHUA,8888,6,000,MONTON,42,100,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,10,10,1,2,211341003,49.24709,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,MONTON,42,20,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,11,11,1,2,211341003,44.75942,1,,1,0,1,HABA GRANO VERDE,2406,RASTROJO DE HABAS,4135,2,000,MONTON,42,50,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,01,01,1,2,211342003,18.29635,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,8,000,ATADO,02,10,0,000,, ,,,8,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,01,01,1,2,211342003,18.29635,1,,1,1,2,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,ATADO,02,10,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,02,02,1,2,211342003,86.64804,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,8,000,ATADO,02,15,0,000,, ,,,8,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,02,02,1,2,211342003,86.64804,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,ATADO,02,20,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,04,04,1,2,211342003,13.96265,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,10,000,ATADO,02,15,0,000,, ,,,10,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,06,06,1,2,211342003,45.34603,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,ATADO,02,20,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,10,10,1,2,211342003,250.888,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,7,000,ATADO,02,10,0,000,, ,,,7,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,01,01,1,2,211343003,158.1264,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,ARCO,25,1000,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,02,02,1,2,211343003,16.61155,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,22,000,CHALLCA,34,20,0,000,, ,,,22,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,03,03,1,2,211343003,7.83824,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,18,000,CHALLCA,34,20,0,000,, ,,,18,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,05,05,1,2,211343003,6.585122,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,ARCO,25,100,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,01,01,1,2,211341002,63.70044,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,100,0,000,, ,,,0,000,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,02,02,1,2,211341002,.9709149,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,20,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,03,03,1,2,211341002,357.6098,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,05,05,1,2,211341002,264.2313,1,,1,0,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,50,0,000,, ,,,0,000,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,01,01,1,2,211341003,27.47504,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,1000,0,000,, ,,,0,000,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,01,01,1,2,211341003,27.47504,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,ATADO,02,15,0,000,, ,,,0,000,6,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,MONTON,42,1000,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,250,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,04,04,1,2,211341003,436.0296,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,6,000,ATADO,02,15,0,000,, ,,,3,000,3,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,07,07,1,2,211341003,6.642766,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,500,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,01,01,1,2,211341003,161.1313,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,01,01,1,2,211341003,161.1313,1,,1,1,2,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.25207,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.25207,1,,1,1,2,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,CALCHA,30,60,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.25207,1,,1,1,3,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,03,03,1,2,211341003,21.1182,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,03,03,1,2,211341003,21.1182,1,,1,1,2,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,CALCHA,30,60,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,03,03,1,2,211341003,21.1182,1,,1,1,3,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,1,000,MONTON,42,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,01,01,1,2,211343001,.0400827,1,,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,12,000,ATADO,02,15,0,000,, ,,,0,000,12,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,01,01,1,2,211343001,.0400827,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,ATADO,02,15,0,000,, ,,,0,000,6,000, 
