ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P301A_1,P302A_1,P301A_2,P302A_2,P301A_3,P302A_3,P301A_4,P302A_4,P301A_4A,P302A_4A,P301A_4B,P302A_4B,P301A_4C,P302A_4C,P301A_5,P302A_5,P301A_6,P302A_6,P301A_7,P302A_7,P301A_8,P302A_8,P301A_9,P302A_9,P301A_10,P302A_10,P301A_11,P302A_11,P301A_12,P302A_12,P301A_12A,P302A_12A,P301A_12B,P302A_12B,P301A_12C,P302A_12C,P301A_13,P302A_13,P301A_14,P302A_14,P301A_15,P302A_15,P301A_16,P302A_16,P301A_17,P302A_17,P303B,P304B,P305B,P306B,P307B,P308B,P309B,P310B,P311B,P312B,P313B,P314B,P315B,P316B,P317B,P318B,P319B,P320B,P321B,P322B,P323B,P324B,P325B_1,P325B_2,P325B_3,P325B_4,P325B_5,P325B_6,P325B_7,P326B_1,P326B_2,P326B_3,P326B_4,P326B_5,P326B_6,P326B_7,P327B,P328B,P329B_1,P329B_2,P329B_3,P329B_4,P329B_5,P329B_6,P330B,OMICAP300
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,02,02,1,1,140311004,40.01551,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,20,1,20,1,20,2,,1,20,1,20,2,,1,20,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,03,03,1,1,140311004,18.31158,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,20,2,,1,10,2,,2,,2,,2,,1,10,2,,,,,,2,,1,15,1,15,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,04,04,1,1,140311004,170.2241,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,3,1,3,1,3,2,,2,,1,3,2,,1,3,2,,,,,,2,,1,3,1,3,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,05,05,1,1,140311004,15.98344,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,2,2,,1,2,2,,2,,1,2,2,,1,2,2,,,,,,2,,1,2,1,2,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,06,06,1,1,140311004,43.45301,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,2,1,2,1,2,2,,2,,1,2,2,,1,2,2,,,,,,2,,1,2,1,2,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,07,07,1,1,140311004,32.27075,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,2,1,2,1,2,2,,1,2,1,2,2,,1,2,2,,,,,,2,,1,2,1,2,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,23104,08,08,1,1,140311004,2.889476,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,1,10,1,10,2,,1,10,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,23108,01,01,1,1,140311004,419.4236,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,5,2,,1,5,2,,2,,2,,2,,1,5,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,23108,02,02,1,1,140311004,45.95466,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,23108,03,03,1,1,140311004,.1708695,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,30,2,,1,10,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,10,2,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,23108,04,04,1,1,140311004,31.87404,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,5,2,,1,5,2,,2,,2,,2,,1,5,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,23129,02,02,1,1,140313004,5.886951,1,,1,0,0,2,,1,42,1,42,2,,2,,2,,2,,1,42,1,42,1,42,2,,2,,1,42,2,,1,42,2,,,,,,2,,1,42,2,,2,,2,,,,,,,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,23153,01,01,1,1,140321002,2.417984,1,,1,1,0,2,,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,2,,2,,2,,1,30,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,23153,02,02,1,1,140321002,.2719709,1,,1,1,0,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,1,40,2,,2,,2,,1,40,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,01,01,1,1,140213003,2.534162,1,,1,0,0,2,,1,30,1,30,2,,2,,2,,2,,1,30,1,30,1,30,2,,1,30,1,30,2,,1,30,2,,,,,,2,,1,30,1,30,2,,2,,,,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,02,02,1,1,140213003,4.854766,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,1,20,2,,1,20,1,20,2,,1,20,2,,,,,,2,,1,20,1,20,2,,2,,,,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,04,04,1,1,140213003,13.9033,1,,1,0,0,2,,1,10,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,1,10,1,10,2,,1,10,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,05,05,1,1,140213003,.0904032,1,,1,0,0,2,,1,40,1,40,2,,2,,2,,2,,1,40,1,40,1,40,2,,1,40,1,40,2,,1,40,2,,,,,,2,,1,40,1,40,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,06,06,1,1,140213003,.1429326,1,,1,0,0,2,,1,40,1,40,2,,2,,2,,2,,1,40,1,40,1,15,2,,1,40,1,40,2,,1,40,2,,,,,,2,,1,40,1,40,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,11,11,1,1,140213003,.5198372,1,,1,0,0,2,,1,20,2,,2,,2,,2,,2,,1,20,1,20,1,20,2,,1,20,1,20,2,,1,20,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,23174,12,12,1,1,140213003,4.303666,1,,1,0,0,2,,1,40,1,40,2,,2,,2,,2,,1,40,1,40,1,40,2,,1,40,1,40,2,,1,40,2,,,,,,2,,1,40,1,40,2,,2,,,,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,23245,01,01,1,1,131213002,7.305167,1,,1,0,0,2,,1,11,2,,2,,2,,2,,2,,1,11,1,11,1,11,2,,1,11,1,11,2,,1,11,2,,,,,,2,,1,11,1,11,2,,2,,,,,,,,1,1,2,2,,,1,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,23245,02,02,1,1,131213002,2.456763,1,,1,1,0,2,,1,4,2,,1,4,2,,2,,2,,1,4,1,4,2,,2,,2,,1,4,2,,1,4,2,,,,,,2,,1,4,1,4,2,,2,,,,,,,,2,1,2,2,,,2,2,2,2,1,2,2,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,23319,01,01,1,2,131024005,97.13541,1,,0,0,1,2,,2,,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,23320,01,01,1,2,131024003,14.64414,1,,1,1,0,2,,1,34,1,34,2,,2,,2,,2,,1,34,1,34,1,34,1,34,2,,1,34,2,,1,34,2,,2,,2,,1,34,2,,1,34,2,,2,,1,1,2,1,1,1,,,,,,,2,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,23320,02,02,1,2,131024003,23.76948,1,,1,1,0,2,,2,,1,39,2,,2,,2,,2,,1,39,1,39,1,39,1,39,2,,1,39,2,,1,39,2,,2,,2,,2,,1,39,1,39,2,,2,,,,,,,,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,23320,03,03,1,2,131024003,.0130644,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,1,20,1,20,2,,1,20,2,,1,20,2,,2,,2,,1,20,1,20,1,20,2,,2,,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,23343,01,01,1,2,131054003,176.2191,1,,1,1,0,2,,1,23,1,23,2,,2,,2,,2,,1,23,1,23,2,,1,23,2,,2,,2,,1,23,2,,2,,2,,1,23,1,23,1,23,2,,2,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,08,PATAZ,08,PARCOY,23439,01,01,1,2,130834005,409.8409,1,,1,1,0,2,,1,30,1,30,2,,2,,2,,2,,1,30,1,30,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,2,,2,,2,,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,23482,01,01,1,1,130713005,.064482,1,,1,1,0,2,,1,40,1,40,2,,2,,2,,2,,1,40,1,40,1,40,1,40,1,40,1,40,2,,1,40,2,,,,,,1,40,1,40,1,40,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,, 
2024,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,23482,02,02,1,1,130713005,.3238626,1,,1,1,0,2,,1,36,2,,2,,2,,2,,2,,1,36,1,36,1,36,1,36,1,36,1,36,2,,1,36,2,,,,,,1,36,1,36,1,36,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,, 
2024,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,23482,03,03,1,1,130713005,.1269837,1,,1,0,0,2,,1,20,2,,2,,2,,2,,2,,1,20,1,20,1,20,1,20,2,,1,20,2,,1,20,2,,,,,,1,20,1,20,1,20,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,23581,01,01,1,1,130411005,8.548579,1,,1,1,0,2,,1,37,1,37,2,,2,,2,,2,,1,37,1,37,2,,1,37,1,37,1,37,2,,1,37,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,23581,02,02,1,1,130411005,22.24257,1,,1,1,0,2,,1,10,1,10,2,,2,,2,,2,,1,10,1,10,2,,1,10,1,10,1,10,2,,1,10,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,23581,03,03,1,1,130411005,14.52059,1,,0,0,1,2,,1,45,1,45,2,,2,,2,,2,,1,45,1,45,2,,1,45,1,45,1,45,2,,1,45,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,23581,04,04,1,1,130411005,4.233421,1,,1,1,0,2,,1,1,1,17,1,17,2,,2,,2,,1,17,1,17,2,,1,17,1,17,1,17,2,,1,17,2,,,,,,2,,1,17,1,17,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,23581,05,05,1,1,130411005,15.28749,1,,1,0,0,2,,1,35,1,35,1,35,2,,2,,2,,1,35,1,35,2,,1,35,1,35,1,35,2,,1,35,2,,,,,,2,,1,30,1,30,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,01,01,1,1,130211005,116.6744,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,2,,2,,1,40,1,40,2,,1,40,2,,,,,,1,40,1,40,1,40,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,02,02,1,1,130211005,163.8241,1,,1,0,0,2,,2,,1,49,2,,2,,2,,2,,1,49,1,49,1,49,2,,1,49,1,49,2,,1,49,2,,,,,,1,49,1,49,1,49,2,,2,,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,03,03,1,1,130211005,141.1384,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,1,30,2,,1,30,1,30,2,,1,30,2,,,,,,2,,1,30,1,30,2,,2,,,,,,,,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,04,04,1,1,130211005,53.08885,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,53,1,53,1,53,2,,1,53,1,53,2,,1,53,2,,,,,,1,53,1,53,1,53,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,05,05,1,1,130211005,87.48257,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,1,10,1,10,2,,1,10,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,06,06,1,1,130211005,113.8945,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,1,25,1,25,2,,1,25,2,,,,,,2,,1,25,1,25,2,,2,,,,,,,,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,07,07,1,1,130211005,183.0547,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,20,1,20,1,20,2,,1,20,1,20,2,,1,20,2,,,,,,2,,1,20,1,20,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,08,08,1,1,130211005,13.87209,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,1,40,2,,1,40,1,40,2,,1,40,2,,,,,,2,,1,40,1,40,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,09,09,1,1,130211005,41.29675,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,1,25,1,25,2,,1,25,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,23625,10,10,1,1,130211005,.8294579,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,1,30,2,,1,30,1,30,2,,1,30,1,30,,,,,2,,1,30,1,30,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,13,LA LIBERTAD,01,TRUJILLO,10,SIMBAL,23631,01,01,1,1,130123003,4.683527,1,,1,1,0,2,,1,10,2,,2,,2,,2,,2,,1,10,1,10,2,,2,,1,10,1,10,2,,1,10,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,2,,,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,13,LA LIBERTAD,01,TRUJILLO,10,SIMBAL,23631,02,02,1,1,130123003,1.350246,1,,1,1,0,2,,1,50,2,,2,,2,,2,,2,,1,50,1,50,2,,2,,1,50,1,50,2,,1,50,2,,,,,,2,,1,20,1,20,2,,2,,,,,,,,2,1,2,2,,,2,1,2,2,1,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,07,SAN JUAN DE JARPA,23655,01,01,1,2,120951003,1.127233,1,,1,1,0,2,,1,15,1,12,2,,2,,2,,2,,1,15,1,12,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,15,1,15,1,15,2,,2,,1,1,2,2,,,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,07,SAN JUAN DE JARPA,23655,02,02,1,2,120951003,.3449738,1,,1,1,0,2,,1,9,1,6,2,,2,,2,,2,,1,9,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,9,1,9,1,9,2,,2,,1,1,2,2,,,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,01,01,1,2,120931002,6.516641,1,,1,1,0,2,,1,30,1,30,2,,2,,2,,2,,1,30,1,30,1,25,2,,2,,1,15,2,,1,15,2,,2,,2,,1,30,1,30,1,30,2,,2,,1,1,2,2,,,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,02,02,1,2,120931002,129.0074,1,,1,1,0,2,,1,1,1,1,2,,2,,2,,2,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,1,1,1,1,2,,2,,1,1,2,2,,,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,03,03,1,2,120931002,52.32799,1,,1,0,0,2,,1,5,1,4,2,,2,,2,,2,,1,5,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,2,,2,,1,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,2,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,04,04,1,2,120931002,38.35337,1,,1,0,0,2,,1,4,1,4,2,,2,,2,,2,,1,4,1,4,1,3,2,,2,,1,2,2,,1,2,2,,2,,2,,1,4,1,4,1,4,2,,2,,1,1,2,2,,,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,05,05,1,2,120931002,52.18703,1,,1,1,0,2,,1,47,1,47,2,,2,,2,,2,,1,47,1,47,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,47,1,47,1,47,2,,2,,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,06,06,1,2,120931002,75.46049,1,,1,1,0,2,,1,2,1,2,2,,2,,2,,2,,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,1,2,1,1,2,,2,,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,07,07,1,2,120931002,25.00483,1,,1,1,0,2,,1,32,1,28,2,,2,,2,,2,,1,32,1,32,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,32,1,32,1,32,2,,2,,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,08,08,1,2,120931002,62.03075,1,,1,1,0,2,,1,4,1,4,2,,2,,2,,2,,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,4,1,4,1,4,2,,2,,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,09,09,1,2,120931002,26.62015,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,23663,10,10,1,2,120931002,55.06977,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,12,JUNIN,07,TARMA,07,PALCAMAYO,23686,01,01,1,2,120741002,51.81895,1,,1,1,0,2,,1,25,1,25,2,,2,,2,,2,,1,25,1,25,2,,2,,1,25,2,,2,,1,25,2,,2,,2,,1,25,1,25,1,25,2,,2,,2,1,2,2,,,2,1,2,2,,,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,, 
